,size,avg,pc,cl,count_p,count_c,slope,shuffled
152,500,5.956,0.5,0.298496776122622,997,494,0.15905300948280682,True
153,500,5.956,0.5,0.298496776122622,997,494,0.12870812789224567,True
154,500,5.956,0.5,0.298496776122622,997,494,0.17252496212779564,True
155,500,5.956,0.5,0.298496776122622,997,494,0.1615506184358631,True
156,500,5.956,0.5,0.298496776122622,997,494,0.1530145794751798,True
157,500,5.956,0.5,0.298496776122622,997,494,0.15539205956344532,True
158,500,5.956,0.5,0.298496776122622,997,494,0.16849858141955587,True
159,500,5.956,0.5,0.298496776122622,997,494,0.14176174093949984,True
160,500,5.956,0.5,0.298496776122622,997,494,0.16138901187982396,True
161,500,5.956,0.5,0.298496776122622,997,494,0.13610576802649518,True
162,500,5.956,0.5,0.298496776122622,997,494,0.1394537181062966,True
163,500,5.956,0.5,0.298496776122622,997,494,0.15045459148789592,True
164,500,5.956,0.5,0.298496776122622,997,494,0.15900497068103941,True
165,500,5.956,0.5,0.298496776122622,997,494,0.1476346968925021,True
166,500,5.956,0.5,0.298496776122622,997,494,0.16177797494867327,True
167,500,5.956,0.5,0.298496776122622,997,494,0.13725631621079215,True
168,500,5.956,0.5,0.298496776122622,997,494,0.1417870645517661,True
169,500,5.956,0.5,0.298496776122622,997,494,0.14952641930073748,True
170,500,5.956,0.5,0.298496776122622,997,494,0.17701786601136105,True
171,500,5.956,0.5,0.298496776122622,997,494,0.1635287247986882,True
172,500,5.956,0.5,0.298496776122622,997,494,0.14312743303020933,True
173,500,5.956,0.5,0.298496776122622,997,494,0.1490627272935034,True
174,500,5.956,0.5,0.298496776122622,997,494,0.14388541893687595,True
175,500,5.956,0.5,0.298496776122622,997,494,0.14000125498349011,True
176,500,5.956,0.5,0.298496776122622,997,494,0.15624215267612296,True
177,500,5.956,0.5,0.298496776122622,997,494,0.1607986193314308,True
178,500,5.956,0.5,0.298496776122622,997,494,0.14747116895062926,True
179,500,5.956,0.5,0.298496776122622,997,494,0.16604726585020374,True
180,500,5.956,0.5,0.298496776122622,997,494,0.16326389412945894,True
181,500,5.956,0.5,0.298496776122622,997,494,0.161451116881686,True
182,500,5.956,0.5,0.298496776122622,997,494,0.16148163669985438,True
183,500,5.956,0.5,0.298496776122622,997,494,0.15350734038526395,True
184,500,5.956,0.5,0.298496776122622,997,494,0.18456429889675338,True
185,500,5.956,0.5,0.298496776122622,997,494,0.16168537728825857,True
186,500,5.956,0.5,0.298496776122622,997,494,0.15132958976764843,True
187,500,5.956,0.5,0.298496776122622,997,494,0.16089581927323104,True
188,500,5.956,0.5,0.298496776122622,997,494,0.13415754580076122,True
189,500,5.956,0.5,0.298496776122622,997,494,0.16422391156765603,True
190,500,5.956,0.5,0.298496776122622,997,494,0.16953720628307425,True
191,500,5.956,0.5,0.298496776122622,997,494,0.15499364763763274,True
192,500,5.956,0.5,0.298496776122622,997,494,0.15310622985404637,True
193,500,5.956,0.5,0.298496776122622,997,494,0.15887172290032928,True
194,500,5.956,0.5,0.298496776122622,997,494,0.15228763076173532,True
195,500,5.956,0.5,0.298496776122622,997,494,0.1645393024240575,True
196,500,5.956,0.5,0.298496776122622,997,494,0.15832477752657545,True
197,500,5.956,0.5,0.298496776122622,997,494,0.14291892552368357,True
198,500,5.956,0.5,0.298496776122622,997,494,0.1459800900576325,True
199,500,5.956,0.5,0.298496776122622,997,494,0.16919568721124165,True
200,500,5.964,0.6,0.3752487712505621,880,611,0.13191430334703033,False
201,500,5.964,0.6,0.3752487712505621,880,611,0.1268689464025453,False
202,500,5.964,0.6,0.3752487712505621,880,611,0.14207388988318703,False
203,500,5.964,0.6,0.3752487712505621,880,611,0.1300154197770535,False
204,500,5.964,0.6,0.3752487712505621,880,611,0.13564284737620758,False
205,500,5.964,0.6,0.3752487712505621,880,611,0.13543072225910532,False
206,500,5.964,0.6,0.3752487712505621,880,611,0.12837977833186529,False
207,500,5.964,0.6,0.3752487712505621,880,611,0.14036089968567267,False
208,500,5.964,0.6,0.3752487712505621,880,611,0.14121047081184443,False
209,500,5.964,0.6,0.3752487712505621,880,611,0.136736793725272,False
210,500,5.964,0.6,0.3752487712505621,880,611,0.1338708415994182,False
211,500,5.964,0.6,0.3752487712505621,880,611,0.13756887504350918,False
212,500,5.964,0.6,0.3752487712505621,880,611,0.1322852599080839,False
213,500,5.964,0.6,0.3752487712505621,880,611,0.13574921527028097,False
214,500,5.964,0.6,0.3752487712505621,880,611,0.14147902865432296,False
215,500,5.964,0.6,0.3752487712505621,880,611,0.12872422720130672,False
216,500,5.964,0.6,0.3752487712505621,880,611,0.13464784643370442,False
217,500,5.964,0.6,0.3752487712505621,880,611,0.13567212518941593,False
218,500,5.964,0.6,0.3752487712505621,880,611,0.14602955590274108,False
219,500,5.964,0.6,0.3752487712505621,880,611,0.12624104436365047,False
220,500,5.964,0.6,0.3752487712505621,880,611,0.1325165298027359,False
221,500,5.964,0.6,0.3752487712505621,880,611,0.13292281248218035,False
222,500,5.964,0.6,0.3752487712505621,880,611,0.13438803700273474,False
223,500,5.964,0.6,0.3752487712505621,880,611,0.1399256350412555,False
224,500,5.964,0.6,0.3752487712505621,880,611,0.13926807155870663,False
225,500,5.964,0.6,0.3752487712505621,880,611,0.1343569625188293,False
226,500,5.964,0.6,0.3752487712505621,880,611,0.13252401653959267,False
227,500,5.964,0.6,0.3752487712505621,880,611,0.13886633901079357,False
228,500,5.964,0.6,0.3752487712505621,880,611,0.13663250218216866,False
229,500,5.964,0.6,0.3752487712505621,880,611,0.1440727820568499,False
230,500,5.964,0.6,0.3752487712505621,880,611,0.13180111247056797,False
231,500,5.964,0.6,0.3752487712505621,880,611,0.1369622532822626,False
232,500,5.964,0.6,0.3752487712505621,880,611,0.13241094325610533,False
233,500,5.964,0.6,0.3752487712505621,880,611,0.1349260205261006,False
234,500,5.964,0.6,0.3752487712505621,880,611,0.12965675975560184,False
235,500,5.964,0.6,0.3752487712505621,880,611,0.13954990202560583,False
236,500,5.964,0.6,0.3752487712505621,880,611,0.1318353487600975,False
237,500,5.964,0.6,0.3752487712505621,880,611,0.13187231690466086,False
238,500,5.964,0.6,0.3752487712505621,880,611,0.1408909198572595,False
239,500,5.964,0.6,0.3752487712505621,880,611,0.13027914722911485,False
240,500,5.964,0.6,0.3752487712505621,880,611,0.1422901367230248,False
241,500,5.964,0.6,0.3752487712505621,880,611,0.12897465991400553,False
242,500,5.964,0.6,0.3752487712505621,880,611,0.12459883447348245,False
243,500,5.964,0.6,0.3752487712505621,880,611,0.14951432262598224,False
244,500,5.964,0.6,0.3752487712505621,880,611,0.13499364491597385,False
245,500,5.964,0.6,0.3752487712505621,880,611,0.13653641417871232,False
246,500,5.964,0.6,0.3752487712505621,880,611,0.15757744155856515,False
247,500,5.964,0.6,0.3752487712505621,880,611,0.13182410550496548,False
248,500,5.964,0.6,0.3752487712505621,880,611,0.14063399032385215,False
249,500,5.964,0.6,0.3752487712505621,880,611,0.12905041909438558,False
250,500,5.964,0.6,0.3752487712505621,880,611,0.13550073511330993,False
251,500,5.964,0.6,0.3752487712505621,880,611,0.13989173217053283,False
252,500,5.964,0.6,0.3752487712505621,880,611,0.12797465378290707,False
253,500,5.964,0.6,0.3752487712505621,880,611,0.13628473443847872,False
254,500,5.964,0.6,0.3752487712505621,880,611,0.13748052831667795,False
255,500,5.964,0.6,0.3752487712505621,880,611,0.1315747852789386,False
256,500,5.964,0.6,0.3752487712505621,880,611,0.131677911683749,False
257,500,5.964,0.6,0.3752487712505621,880,611,0.14984423502507307,False
258,500,5.964,0.6,0.3752487712505621,880,611,0.13631683182525026,False
259,500,5.964,0.6,0.3752487712505621,880,611,0.13100635846758232,False
260,500,5.964,0.6,0.3752487712505621,880,611,0.12894992613780262,False
261,500,5.964,0.6,0.3752487712505621,880,611,0.13255358361948266,False
262,500,5.964,0.6,0.3752487712505621,880,611,0.13366813312960876,False
263,500,5.964,0.6,0.3752487712505621,880,611,0.1333006425195889,False
264,500,5.964,0.6,0.3752487712505621,880,611,0.1198671930935214,False
265,500,5.964,0.6,0.3752487712505621,880,611,0.12353060204885723,False
266,500,5.964,0.6,0.3752487712505621,880,611,0.14034465599593912,False
267,500,5.964,0.6,0.3752487712505621,880,611,0.12454518476104998,False
268,500,5.964,0.6,0.3752487712505621,880,611,0.1281413938946867,False
269,500,5.964,0.6,0.3752487712505621,880,611,0.13690953444744078,False
270,500,5.964,0.6,0.3752487712505621,880,611,0.13357009521201385,False
271,500,5.964,0.6,0.3752487712505621,880,611,0.12834444817027135,False
272,500,5.964,0.6,0.3752487712505621,880,611,0.13196800670598563,False
273,500,5.964,0.6,0.3752487712505621,880,611,0.1449025721160578,False
274,500,5.964,0.6,0.3752487712505621,880,611,0.14114081301483955,False
275,500,5.964,0.6,0.3752487712505621,880,611,0.13550061275035147,False
276,500,5.964,0.6,0.3752487712505621,880,611,0.1418154569483289,False
277,500,5.964,0.6,0.3752487712505621,880,611,0.12948917444638142,False
278,500,5.964,0.6,0.3752487712505621,880,611,0.14436412850139851,False
279,500,5.964,0.6,0.3752487712505621,880,611,0.13514097624675694,False
280,500,5.964,0.6,0.3752487712505621,880,611,0.13486753458946152,False
281,500,5.964,0.6,0.3752487712505621,880,611,0.13705492462368743,False
282,500,5.964,0.6,0.3752487712505621,880,611,0.14471849709620654,False
283,500,5.964,0.6,0.3752487712505621,880,611,0.13995385062457552,False
284,500,5.964,0.6,0.3752487712505621,880,611,0.12580683540456009,False
285,500,5.964,0.6,0.3752487712505621,880,611,0.13828909331053532,False
286,500,5.964,0.6,0.3752487712505621,880,611,0.1468797868700892,False
287,500,5.964,0.6,0.3752487712505621,880,611,0.1319806763008133,False
288,500,5.964,0.6,0.3752487712505621,880,611,0.1384423303043617,False
289,500,5.964,0.6,0.3752487712505621,880,611,0.13841857927846118,False
290,500,5.964,0.6,0.3752487712505621,880,611,0.13091213309105704,False
291,500,5.964,0.6,0.3752487712505621,880,611,0.13879056861257708,False
292,500,5.964,0.6,0.3752487712505621,880,611,0.13777291822018536,False
293,500,5.964,0.6,0.3752487712505621,880,611,0.13635292148874434,False
294,500,5.964,0.6,0.3752487712505621,880,611,0.14282858006486548,False
295,500,5.964,0.6,0.3752487712505621,880,611,0.13982837829718403,False
296,500,5.964,0.6,0.3752487712505621,880,611,0.13960288077104063,False
297,500,5.964,0.6,0.3752487712505621,880,611,0.13731146349698042,False
298,500,5.964,0.6,0.3752487712505621,880,611,0.13118944412510467,False
299,500,5.964,0.6,0.3752487712505621,880,611,0.1252805327488152,False
300,500,5.964,0.6,0.3752487712505621,880,611,0.13168841698719713,True
301,500,5.964,0.6,0.3752487712505621,880,611,0.1355430174222392,True
302,500,5.964,0.6,0.3752487712505621,880,611,0.13036693374115815,True
303,500,5.964,0.6,0.3752487712505621,880,611,0.13127084020836094,True
304,500,5.964,0.6,0.3752487712505621,880,611,0.14067545425310812,True
305,500,5.964,0.6,0.3752487712505621,880,611,0.15282715406289002,True
306,500,5.964,0.6,0.3752487712505621,880,611,0.12666849475136133,True
307,500,5.964,0.6,0.3752487712505621,880,611,0.1524662752439211,True
308,500,5.964,0.6,0.3752487712505621,880,611,0.11027239684100369,True
309,500,5.964,0.6,0.3752487712505621,880,611,0.13761302151192611,True
310,500,5.964,0.6,0.3752487712505621,880,611,0.12888685477681058,True
311,500,5.964,0.6,0.3752487712505621,880,611,0.14174477768736035,True
312,500,5.964,0.6,0.3752487712505621,880,611,0.1267757197301621,True
313,500,5.964,0.6,0.3752487712505621,880,611,0.14713764954235442,True
314,500,5.964,0.6,0.3752487712505621,880,611,0.12680261019883654,True
315,500,5.964,0.6,0.3752487712505621,880,611,0.13756668310887257,True
316,500,5.964,0.6,0.3752487712505621,880,611,0.13400494239593438,True
317,500,5.964,0.6,0.3752487712505621,880,611,0.13023333270418797,True
318,500,5.964,0.6,0.3752487712505621,880,611,0.1422020374779961,True
319,500,5.964,0.6,0.3752487712505621,880,611,0.11548460433378316,True
320,500,5.964,0.6,0.3752487712505621,880,611,0.14250689854736334,True
321,500,5.964,0.6,0.3752487712505621,880,611,0.12940809655350866,True
322,500,5.964,0.6,0.3752487712505621,880,611,0.14412812522554205,True
323,500,5.964,0.6,0.3752487712505621,880,611,0.13926750939264906,True
324,500,5.964,0.6,0.3752487712505621,880,611,0.13304451481030471,True
325,500,5.964,0.6,0.3752487712505621,880,611,0.12335673212653882,True
326,500,5.964,0.6,0.3752487712505621,880,611,0.1267918842901795,True
327,500,5.964,0.6,0.3752487712505621,880,611,0.13347387013785858,True
328,500,5.964,0.6,0.3752487712505621,880,611,0.1289711305253032,True
329,500,5.964,0.6,0.3752487712505621,880,611,0.11968415693399917,True
330,500,5.964,0.6,0.3752487712505621,880,611,0.12935079545832995,True
331,500,5.964,0.6,0.3752487712505621,880,611,0.14273427536466146,True
332,500,5.964,0.6,0.3752487712505621,880,611,0.12836932783169863,True
333,500,5.964,0.6,0.3752487712505621,880,611,0.14586557558198443,True
334,500,5.964,0.6,0.3752487712505621,880,611,0.14334294692426278,True
335,500,5.964,0.6,0.3752487712505621,880,611,0.13930073231846168,True
336,500,5.964,0.6,0.3752487712505621,880,611,0.14232762529051876,True
337,500,5.964,0.6,0.3752487712505621,880,611,0.1436659229763766,True
338,500,5.964,0.6,0.3752487712505621,880,611,0.13954976286746298,True
339,500,5.964,0.6,0.3752487712505621,880,611,0.13452712036286127,True
340,500,5.964,0.6,0.3752487712505621,880,611,0.14252793123603705,True
341,500,5.964,0.6,0.3752487712505621,880,611,0.13844455455941163,True
342,500,5.964,0.6,0.3752487712505621,880,611,0.14350302639236584,True
343,500,5.964,0.6,0.3752487712505621,880,611,0.13361634926704644,True
344,500,5.964,0.6,0.3752487712505621,880,611,0.13771234755950212,True
345,500,5.964,0.6,0.3752487712505621,880,611,0.12445487810978183,True
346,500,5.964,0.6,0.3752487712505621,880,611,0.13218474435110275,True
347,500,5.964,0.6,0.3752487712505621,880,611,0.11923842937861408,True
348,500,5.964,0.6,0.3752487712505621,880,611,0.14143194370810439,True
349,500,5.964,0.6,0.3752487712505621,880,611,0.12740900361413623,True
350,500,5.964,0.6,0.3752487712505621,880,611,0.12668353820577832,True
351,500,5.964,0.6,0.3752487712505621,880,611,0.1351774584818226,True
352,500,5.964,0.6,0.3752487712505621,880,611,0.15083390975674,True
353,500,5.964,0.6,0.3752487712505621,880,611,0.13798624982930424,True
354,500,5.964,0.6,0.3752487712505621,880,611,0.1408428317516397,True
355,500,5.964,0.6,0.3752487712505621,880,611,0.1284801261086341,True
356,500,5.964,0.6,0.3752487712505621,880,611,0.1427281238464581,True
357,500,5.964,0.6,0.3752487712505621,880,611,0.15214423601576674,True
358,500,5.964,0.6,0.3752487712505621,880,611,0.13662037259819682,True
359,500,5.964,0.6,0.3752487712505621,880,611,0.12861347979926782,True
360,500,5.964,0.6,0.3752487712505621,880,611,0.14641243593066117,True
361,500,5.964,0.6,0.3752487712505621,880,611,0.13339405239049976,True
362,500,5.964,0.6,0.3752487712505621,880,611,0.1400620056621268,True
363,500,5.964,0.6,0.3752487712505621,880,611,0.13711072353798495,True
364,500,5.964,0.6,0.3752487712505621,880,611,0.1345440382958558,True
365,500,5.964,0.6,0.3752487712505621,880,611,0.13134235107551842,True
366,500,5.964,0.6,0.3752487712505621,880,611,0.14722769684048276,True
367,500,5.964,0.6,0.3752487712505621,880,611,0.14810633329628062,True
368,500,5.964,0.6,0.3752487712505621,880,611,0.13947634945990886,True
369,500,5.964,0.6,0.3752487712505621,880,611,0.14610584682193808,True
370,500,5.964,0.6,0.3752487712505621,880,611,0.12273559861483699,True
371,500,5.964,0.6,0.3752487712505621,880,611,0.13314222938431086,True
372,500,5.964,0.6,0.3752487712505621,880,611,0.13921137827913865,True
373,500,5.964,0.6,0.3752487712505621,880,611,0.13604045367654358,True
374,500,5.964,0.6,0.3752487712505621,880,611,0.11793461741620438,True
375,500,5.964,0.6,0.3752487712505621,880,611,0.13096985336251651,True
376,500,5.964,0.6,0.3752487712505621,880,611,0.15650513523363244,True
377,500,5.964,0.6,0.3752487712505621,880,611,0.12494833011299877,True
378,500,5.964,0.6,0.3752487712505621,880,611,0.14530930297453934,True
379,500,5.964,0.6,0.3752487712505621,880,611,0.13360083138594017,True
380,500,5.964,0.6,0.3752487712505621,880,611,0.1279740453927678,True
381,500,5.964,0.6,0.3752487712505621,880,611,0.12996462445785847,True
382,500,5.964,0.6,0.3752487712505621,880,611,0.12414672688538549,True
383,500,5.964,0.6,0.3752487712505621,880,611,0.13288254487367285,True
384,500,5.964,0.6,0.3752487712505621,880,611,0.14204400188286226,True
385,500,5.964,0.6,0.3752487712505621,880,611,0.109489734166657,True
386,500,5.964,0.6,0.3752487712505621,880,611,0.13869768754691336,True
387,500,5.964,0.6,0.3752487712505621,880,611,0.1591667370042281,True
388,500,5.964,0.6,0.3752487712505621,880,611,0.14114434774691395,True
389,500,5.964,0.6,0.3752487712505621,880,611,0.14661673885114868,True
390,500,5.964,0.6,0.3752487712505621,880,611,0.14192264150371717,True
391,500,5.964,0.6,0.3752487712505621,880,611,0.13155426345952898,True
392,500,5.964,0.6,0.3752487712505621,880,611,0.142610679542012,True
