,size,p,avg,slope,shuffled
83,500,0.012024048096192385,6,0.18730066266420192,False
84,500,0.012024048096192385,6,0.17624669894585432,False
85,500,0.012024048096192385,6,0.17860185974351112,False
86,500,0.012024048096192385,6,0.2078842833928403,False
87,500,0.012024048096192385,6,0.18023946818231606,False
88,500,0.012024048096192385,6,0.19343692330360182,False
89,500,0.012024048096192385,6,0.19530874982441762,False
90,500,0.012024048096192385,6,0.17513766580811044,False
91,500,0.012024048096192385,6,0.18899093953866444,False
92,500,0.012024048096192385,6,0.19922055250277584,False
93,500,0.012024048096192385,6,0.1693953610756747,False
94,500,0.012024048096192385,6,0.19740700112603207,False
95,500,0.012024048096192385,6,0.2003543548253676,False
96,500,0.012024048096192385,6,0.19936522050056288,False
97,500,0.012024048096192385,6,0.18424698138562964,False
98,500,0.012024048096192385,6,0.17008222538867607,False
99,500,0.012024048096192385,6,0.20865270380863585,False
100,500,0.012024048096192385,6,0.16235360225313838,True
101,500,0.012024048096192385,6,0.15753520648989996,True
102,500,0.012024048096192385,6,0.19144953867671233,True
103,500,0.012024048096192385,6,0.18859505637974125,True
104,500,0.012024048096192385,6,0.19161888702049762,True
105,500,0.012024048096192385,6,0.17153497851472987,True
106,500,0.012024048096192385,6,0.17826939133197509,True
107,500,0.012024048096192385,6,0.206674036736925,True
108,500,0.012024048096192385,6,0.1849616451535639,True
109,500,0.012024048096192385,6,0.2053020259913715,True
110,500,0.012024048096192385,6,0.1989020364287395,True
111,500,0.012024048096192385,6,0.1669571043161789,True
112,500,0.012024048096192385,6,0.20217523914208158,True
113,500,0.012024048096192385,6,0.19199122195499937,True
114,500,0.012024048096192385,6,0.16223491805133,True
115,500,0.012024048096192385,6,0.1947235918716833,True
116,500,0.012024048096192385,6,0.13114478677524366,True
117,500,0.012024048096192385,6,0.157094744417574,True
118,500,0.012024048096192385,6,0.19355855371002884,True
119,500,0.012024048096192385,6,0.19351808781560037,True
120,500,0.012024048096192385,6,0.1967739578178041,True
121,500,0.012024048096192385,6,0.18063847117535392,True
122,500,0.012024048096192385,6,0.18783767199559717,True
123,500,0.012024048096192385,6,0.17768512005601378,True
124,500,0.012024048096192385,6,0.16461433558497485,True
125,500,0.012024048096192385,6,0.1729905855480183,True
126,500,0.012024048096192385,6,0.17498684578329546,True
127,500,0.012024048096192385,6,0.16424995450182686,True
128,500,0.012024048096192385,6,0.21010374410346322,True
129,500,0.012024048096192385,6,0.17015593780291569,True
130,500,0.012024048096192385,6,0.20204807602659575,True
131,500,0.012024048096192385,6,0.19272643845669135,True
132,500,0.012024048096192385,6,0.170278773078698,True
133,500,0.012024048096192385,6,0.18865147335917562,True
134,500,0.012024048096192385,6,0.1690553181366082,True
135,500,0.012024048096192385,6,0.1998481492058546,True
136,500,0.012024048096192385,6,0.18074360946352314,True
137,500,0.012024048096192385,6,0.19446480143335948,True
138,500,0.012024048096192385,6,0.17766658403771846,True
139,500,0.012024048096192385,6,0.17902640462301173,True
140,500,0.012024048096192385,6,0.18313806070184124,True
141,500,0.012024048096192385,6,0.2148095460729698,True
142,500,0.012024048096192385,6,0.1819081518261941,True
143,500,0.012024048096192385,6,0.1394812076810579,True
144,500,0.012024048096192385,6,0.1832247974374069,True
145,500,0.012024048096192385,6,0.17524787783316093,True
146,500,0.012024048096192385,6,0.18809741103483762,True
147,500,0.012024048096192385,6,0.201959772879813,True
148,500,0.012024048096192385,6,0.17909123292217774,True
149,500,0.012024048096192385,6,0.12188087132285923,True
150,500,0.012024048096192385,6,0.16370082141206083,True
151,500,0.012024048096192385,6,0.19706133617290358,True
152,500,0.012024048096192385,6,0.1657779615324475,True
153,500,0.012024048096192385,6,0.19510622425140509,True
154,500,0.012024048096192385,6,0.1958888832951212,True
155,500,0.012024048096192385,6,0.20783121055357728,True
156,500,0.012024048096192385,6,0.1966639127867339,True
157,500,0.012024048096192385,6,0.18399288208401127,True
158,500,0.012024048096192385,6,0.19907834272820513,True
159,500,0.012024048096192385,6,0.18746471030132542,True
160,500,0.012024048096192385,6,0.192188097735924,True
161,500,0.012024048096192385,6,0.18404711021474973,True
162,500,0.012024048096192385,6,0.17869343245164904,True
163,500,0.012024048096192385,6,0.1781127575598999,True
164,500,0.012024048096192385,6,0.2032515121136007,True
165,500,0.012024048096192385,6,0.18231042699297678,True
166,500,0.012024048096192385,6,0.20991576740831744,True
167,500,0.012024048096192385,6,0.18212373727188838,True
168,500,0.012024048096192385,6,0.17588029246742498,True
169,500,0.012024048096192385,6,0.19588188169428017,True
170,500,0.012024048096192385,6,0.19587979847358833,True
171,500,0.012024048096192385,6,0.20615330518688374,True
172,500,0.012024048096192385,6,0.17340851589609255,True
173,500,0.012024048096192385,6,0.16685950444035003,True
174,500,0.012024048096192385,6,0.21403535258886316,True
175,500,0.012024048096192385,6,0.19692253137870458,True
176,500,0.012024048096192385,6,0.18176923030147565,True
177,500,0.012024048096192385,6,0.1764118641250632,True
178,500,0.012024048096192385,6,0.1789235551994468,True
179,500,0.012024048096192385,6,0.18497136155626795,True
180,500,0.012024048096192385,6,0.1887922082769228,True
181,500,0.012024048096192385,6,0.161248488218442,True
182,500,0.012024048096192385,6,0.19581822741879956,True
183,500,0.012024048096192385,6,0.15117804568821566,True
184,500,0.012024048096192385,6,0.2060068727193004,True
185,500,0.012024048096192385,6,0.16792677271338471,True
186,500,0.012024048096192385,6,0.19406493924129553,True
187,500,0.012024048096192385,6,0.17911885230903304,True
188,500,0.012024048096192385,6,0.18707613423720712,True
189,500,0.012024048096192385,6,0.16771838790830026,True
190,500,0.012024048096192385,6,0.18171216963889625,True
191,500,0.012024048096192385,6,0.18967400054052855,True
192,500,0.012024048096192385,6,0.16003647519300612,True
193,500,0.012024048096192385,6,0.1515516394534342,True
194,500,0.012024048096192385,6,0.1750495009161611,True
195,500,0.012024048096192385,6,0.1938485296176658,True
196,500,0.012024048096192385,6,0.19493800065902228,True
197,500,0.012024048096192385,6,0.16826350337477772,True
198,500,0.012024048096192385,6,0.19661135931892987,True
199,500,0.012024048096192385,6,0.18209373322536318,True
200,500,0.02004008016032064,10,0.34158229321643374,False
201,500,0.02004008016032064,10,0.391728875931525,False
202,500,0.02004008016032064,10,0.36377139250983404,False
203,500,0.02004008016032064,10,0.3562970394414936,False
204,500,0.02004008016032064,10,0.3590808096807495,False
205,500,0.02004008016032064,10,0.35213831584010397,False
206,500,0.02004008016032064,10,0.365023734404599,False
207,500,0.02004008016032064,10,0.37345841620386794,False
208,500,0.02004008016032064,10,0.34410745784955765,False
209,500,0.02004008016032064,10,0.3783127124821102,False
210,500,0.02004008016032064,10,0.3649960336642244,False
211,500,0.02004008016032064,10,0.3637675778526075,False
212,500,0.02004008016032064,10,0.36366999028223873,False
213,500,0.02004008016032064,10,0.3508637622715121,False
214,500,0.02004008016032064,10,0.3700523309763312,False
215,500,0.02004008016032064,10,0.36844664865908433,False
216,500,0.02004008016032064,10,0.35173101662391787,False
217,500,0.02004008016032064,10,0.3553687443175949,False
218,500,0.02004008016032064,10,0.3716957546085585,False
219,500,0.02004008016032064,10,0.3466526181707928,False
220,500,0.02004008016032064,10,0.36387889680989144,False
221,500,0.02004008016032064,10,0.37430067387985705,False
222,500,0.02004008016032064,10,0.357991191980514,False
223,500,0.02004008016032064,10,0.36976419126642507,False
224,500,0.02004008016032064,10,0.3633375941377595,False
225,500,0.02004008016032064,10,0.3361572328332101,False
226,500,0.02004008016032064,10,0.36603415168396347,False
227,500,0.02004008016032064,10,0.36548584085054925,False
228,500,0.02004008016032064,10,0.34370914329058266,False
229,500,0.02004008016032064,10,0.35592077543864975,False
230,500,0.02004008016032064,10,0.3417180375831348,False
231,500,0.02004008016032064,10,0.3473080691634037,False
232,500,0.02004008016032064,10,0.3601239280609277,False
233,500,0.02004008016032064,10,0.3536433102842781,False
234,500,0.02004008016032064,10,0.38018328813972374,False
235,500,0.02004008016032064,10,0.3691099173328243,False
236,500,0.02004008016032064,10,0.35143812313172135,False
237,500,0.02004008016032064,10,0.36971648973866306,False
238,500,0.02004008016032064,10,0.3415168154479253,False
239,500,0.02004008016032064,10,0.32314124497103686,False
240,500,0.02004008016032064,10,0.378885498700519,False
241,500,0.02004008016032064,10,0.3543259759984575,False
242,500,0.02004008016032064,10,0.3314394677565868,False
243,500,0.02004008016032064,10,0.35730917758961894,False
244,500,0.02004008016032064,10,0.3634283551781691,False
245,500,0.02004008016032064,10,0.30700143181192,False
246,500,0.02004008016032064,10,0.34302246258496244,False
247,500,0.02004008016032064,10,0.3611301371637217,False
248,500,0.02004008016032064,10,0.3723408855965075,False
249,500,0.02004008016032064,10,0.3219894382131874,False
250,500,0.02004008016032064,10,0.37457404029523295,False
251,500,0.02004008016032064,10,0.37033185798718854,False
252,500,0.02004008016032064,10,0.3776324523039216,False
253,500,0.02004008016032064,10,0.36689433302221064,False
254,500,0.02004008016032064,10,0.3549086974565073,False
255,500,0.02004008016032064,10,0.3561786576819682,False
256,500,0.02004008016032064,10,0.3640363586867761,False
257,500,0.02004008016032064,10,0.3548470071718939,False
258,500,0.02004008016032064,10,0.3740143552179897,False
259,500,0.02004008016032064,10,0.35202483495545456,False
260,500,0.02004008016032064,10,0.3633495371336993,False
261,500,0.02004008016032064,10,0.3741117455690871,False
262,500,0.02004008016032064,10,0.367210322501716,False
263,500,0.02004008016032064,10,0.34875381702421554,False
264,500,0.02004008016032064,10,0.3645078860303604,False
265,500,0.02004008016032064,10,0.3569748808384352,False
266,500,0.02004008016032064,10,0.34589662022008866,False
267,500,0.02004008016032064,10,0.3512528719902262,False
268,500,0.02004008016032064,10,0.38302724493405244,False
269,500,0.02004008016032064,10,0.36000783145327686,False
270,500,0.02004008016032064,10,0.35661712482679797,False
271,500,0.02004008016032064,10,0.3769697429445216,False
272,500,0.02004008016032064,10,0.38377446497031414,False
273,500,0.02004008016032064,10,0.306778495955263,False
274,500,0.02004008016032064,10,0.3700547853457305,False
275,500,0.02004008016032064,10,0.3793937979637293,False
276,500,0.02004008016032064,10,0.3674898960886393,False
277,500,0.02004008016032064,10,0.35807848361753425,False
278,500,0.02004008016032064,10,0.3052899122664324,False
279,500,0.02004008016032064,10,0.3547849559269278,False
280,500,0.02004008016032064,10,0.36305355912496096,False
281,500,0.02004008016032064,10,0.362773257319068,False
282,500,0.02004008016032064,10,0.3390898354824977,False
283,500,0.02004008016032064,10,0.3777639828436293,False
284,500,0.02004008016032064,10,0.3657006512446751,False
285,500,0.02004008016032064,10,0.3678489222039402,False
286,500,0.02004008016032064,10,0.36426228280300027,False
287,500,0.02004008016032064,10,0.33746704554181856,False
288,500,0.02004008016032064,10,0.3477882828707649,False
289,500,0.02004008016032064,10,0.3481484576217736,False
290,500,0.02004008016032064,10,0.35421580848851636,False
291,500,0.02004008016032064,10,0.36274637977834545,False
292,500,0.02004008016032064,10,0.3458295646809616,False
293,500,0.02004008016032064,10,0.35401908698851986,False
294,500,0.02004008016032064,10,0.3694740547941906,False
295,500,0.02004008016032064,10,0.35970841797023473,False
296,500,0.02004008016032064,10,0.35931409172500967,False
297,500,0.02004008016032064,10,0.36983185257824336,False
298,500,0.02004008016032064,10,0.3632583140525734,False
299,500,0.02004008016032064,10,0.3660555591542029,False
300,500,0.02004008016032064,10,0.362207058105621,True
301,500,0.02004008016032064,10,0.3742431105542734,True
302,500,0.02004008016032064,10,0.3494088533371866,True
303,500,0.02004008016032064,10,0.26040521089326546,True
304,500,0.02004008016032064,10,0.3495638485914136,True
305,500,0.02004008016032064,10,0.29842093441099415,True
306,500,0.02004008016032064,10,0.35175449769102485,True
307,500,0.02004008016032064,10,0.3528299195456557,True
308,500,0.02004008016032064,10,0.3576416553190549,True
309,500,0.02004008016032064,10,0.35022452090776474,True
310,500,0.02004008016032064,10,0.33780843979850667,True
311,500,0.02004008016032064,10,0.3389367885469968,True
312,500,0.02004008016032064,10,0.35481380874747764,True
313,500,0.02004008016032064,10,0.34856991240418916,True
314,500,0.02004008016032064,10,0.3722835349992864,True
315,500,0.02004008016032064,10,0.3617817589641623,True
316,500,0.02004008016032064,10,0.35150477820291554,True
317,500,0.02004008016032064,10,0.35895473858193994,True
318,500,0.02004008016032064,10,0.2776392840567304,True
319,500,0.02004008016032064,10,0.3342977338505465,True
320,500,0.02004008016032064,10,0.3666088172128886,True
321,500,0.02004008016032064,10,0.3326081714703694,True
322,500,0.02004008016032064,10,0.3483828408174477,True
323,500,0.02004008016032064,10,0.3565333636692928,True
324,500,0.02004008016032064,10,0.37393639003476764,True
325,500,0.02004008016032064,10,0.3422848749458583,True
326,500,0.02004008016032064,10,0.3541932397850453,True
327,500,0.02004008016032064,10,0.3229106452326438,True
328,500,0.02004008016032064,10,0.3361448369406244,True
329,500,0.02004008016032064,10,0.39134158664852237,True
330,500,0.02004008016032064,10,0.3458491447349795,True
331,500,0.02004008016032064,10,0.36462065444753416,True
332,500,0.02004008016032064,10,0.35509982729013834,True
333,500,0.02004008016032064,10,0.3497829054268437,True
334,500,0.02004008016032064,10,0.3716749381751251,True
335,500,0.02004008016032064,10,0.36189581133270293,True
336,500,0.02004008016032064,10,0.34760674708337613,True
337,500,0.02004008016032064,10,0.3447106649175992,True
338,500,0.02004008016032064,10,0.3613522840304801,True
339,500,0.02004008016032064,10,0.3557135851671223,True
340,500,0.02004008016032064,10,0.3546232210959009,True
341,500,0.02004008016032064,10,0.3721919958938376,True
342,500,0.02004008016032064,10,0.3327755046227898,True
343,500,0.02004008016032064,10,0.3598946295425323,True
344,500,0.02004008016032064,10,0.37992221220786504,True
345,500,0.02004008016032064,10,0.3326433165600534,True
346,500,0.02004008016032064,10,0.37299191396266906,True
347,500,0.02004008016032064,10,0.32464975971633225,True
348,500,0.02004008016032064,10,0.35393182094409653,True
349,500,0.02004008016032064,10,0.31547801419678256,True
350,500,0.02004008016032064,10,0.34737991959057235,True
351,500,0.02004008016032064,10,0.32524888537214997,True
352,500,0.02004008016032064,10,0.37113560716122246,True
353,500,0.02004008016032064,10,0.34637879693312595,True
354,500,0.02004008016032064,10,0.3715256203183294,True
355,500,0.02004008016032064,10,0.340818956726864,True
356,500,0.02004008016032064,10,0.3780182963648215,True
357,500,0.02004008016032064,10,0.3927792667222227,True
358,500,0.02004008016032064,10,0.36577559427545026,True
359,500,0.02004008016032064,10,0.3466465095880866,True
360,500,0.02004008016032064,10,0.36310676412869924,True
361,500,0.02004008016032064,10,0.36083445439335404,True
362,500,0.02004008016032064,10,0.35108184324090624,True
363,500,0.02004008016032064,10,0.3584099498897852,True
364,500,0.02004008016032064,10,0.35370584144136963,True
365,500,0.02004008016032064,10,0.36900637741023584,True
366,500,0.02004008016032064,10,0.3492871026227762,True
367,500,0.02004008016032064,10,0.3724974469317733,True
368,500,0.02004008016032064,10,0.3010799190929446,True
369,500,0.02004008016032064,10,0.3774434770411,True
370,500,0.02004008016032064,10,0.38287729629518463,True
371,500,0.02004008016032064,10,0.3602051977354179,True
372,500,0.02004008016032064,10,0.3273229926674454,True
373,500,0.02004008016032064,10,0.37211099304819606,True
374,500,0.02004008016032064,10,0.35966556669248545,True
375,500,0.02004008016032064,10,0.36465247457475075,True
376,500,0.02004008016032064,10,0.3519617708192171,True
377,500,0.02004008016032064,10,0.3618985689101527,True
378,500,0.02004008016032064,10,0.3387219098666409,True
379,500,0.02004008016032064,10,0.3685051064443314,True
380,500,0.02004008016032064,10,0.3601369018523995,True
381,500,0.02004008016032064,10,0.37336668717277877,True
382,500,0.02004008016032064,10,0.3902591821398168,True
383,500,0.02004008016032064,10,0.3727414586597625,True
384,500,0.02004008016032064,10,0.3540299249208266,True
385,500,0.02004008016032064,10,0.3392246902602493,True
386,500,0.02004008016032064,10,0.3526431483671139,True
387,500,0.02004008016032064,10,0.3430471051184866,True
388,500,0.02004008016032064,10,0.36936885673242126,True
389,500,0.02004008016032064,10,0.35861080562237124,True
390,500,0.02004008016032064,10,0.3386625736212521,True
391,500,0.02004008016032064,10,0.35064011743093315,True
392,500,0.02004008016032064,10,0.36098633287902593,True
393,500,0.02004008016032064,10,0.3635884473904926,True
394,500,0.02004008016032064,10,0.3602426934291053,True
395,500,0.02004008016032064,10,0.37664481688199314,True
396,500,0.02004008016032064,10,0.36429218341900454,True
397,500,0.02004008016032064,10,0.32699901922419156,True
398,500,0.02004008016032064,10,0.3338884283103995,True
399,500,0.02004008016032064,10,0.3459635046383784,True
400,500,0.028056112224448898,14,0.4314004772201788,False
401,500,0.028056112224448898,14,0.4247477132644182,False
402,500,0.028056112224448898,14,0.430558819643425,False
403,500,0.028056112224448898,14,0.4452076625485663,False
404,500,0.028056112224448898,14,0.444349194482043,False
405,500,0.028056112224448898,14,0.43099938710568647,False
406,500,0.028056112224448898,14,0.4316089843735712,False
407,500,0.028056112224448898,14,0.4192500212650617,False
408,500,0.028056112224448898,14,0.426386058367828,False
409,500,0.028056112224448898,14,0.43672035840665635,False
410,500,0.028056112224448898,14,0.4327873929114427,False
411,500,0.028056112224448898,14,0.4079280717035439,False
412,500,0.028056112224448898,14,0.45084829839050694,False
413,500,0.028056112224448898,14,0.4358535945752531,False
414,500,0.028056112224448898,14,0.4134860071523402,False
415,500,0.028056112224448898,14,0.4398687851635171,False
416,500,0.028056112224448898,14,0.4325676172377791,False
417,500,0.028056112224448898,14,0.4105781803768144,False
418,500,0.028056112224448898,14,0.4067996376345389,False
419,500,0.028056112224448898,14,0.43145113385348155,False
420,500,0.028056112224448898,14,0.4334052094746955,False
421,500,0.028056112224448898,14,0.4281542604865275,False
422,500,0.028056112224448898,14,0.4377445401506699,False
423,500,0.028056112224448898,14,0.4259234048399041,False
424,500,0.028056112224448898,14,0.4031694779599246,False
425,500,0.028056112224448898,14,0.42573547789653404,False
426,500,0.028056112224448898,14,0.42729144677221365,False
427,500,0.028056112224448898,14,0.43587788639367636,False
428,500,0.028056112224448898,14,0.39497155554582336,False
429,500,0.028056112224448898,14,0.42625977673920606,False
430,500,0.028056112224448898,14,0.42052938994097216,False
431,500,0.028056112224448898,14,0.42111773867171876,False
432,500,0.028056112224448898,14,0.41961566824363017,False
433,500,0.028056112224448898,14,0.4082279086167433,False
434,500,0.028056112224448898,14,0.4338799687913875,False
435,500,0.028056112224448898,14,0.4395360632356888,False
436,500,0.028056112224448898,14,0.4550782834377544,False
437,500,0.028056112224448898,14,0.4463090028664971,False
438,500,0.028056112224448898,14,0.4361661159684854,False
439,500,0.028056112224448898,14,0.4106548051235921,False
440,500,0.028056112224448898,14,0.4029732853360028,False
441,500,0.028056112224448898,14,0.4202866708282134,False
442,500,0.028056112224448898,14,0.4084560248161512,False
443,500,0.028056112224448898,14,0.42541304997052054,False
444,500,0.028056112224448898,14,0.42402936979519773,False
445,500,0.028056112224448898,14,0.4304797137380467,False
446,500,0.028056112224448898,14,0.44532526217980284,False
447,500,0.028056112224448898,14,0.44514930032374755,False
448,500,0.028056112224448898,14,0.43958803652107237,False
449,500,0.028056112224448898,14,0.413646542091422,False
450,500,0.028056112224448898,14,0.41261644905718253,False
451,500,0.028056112224448898,14,0.43069127278224656,False
452,500,0.028056112224448898,14,0.4301114084266666,False
453,500,0.028056112224448898,14,0.4287382367615829,False
454,500,0.028056112224448898,14,0.39428050194029557,False
455,500,0.028056112224448898,14,0.40664606718879936,False
456,500,0.028056112224448898,14,0.4179999537984519,False
457,500,0.028056112224448898,14,0.42925139479819047,False
458,500,0.028056112224448898,14,0.4311294111575101,False
459,500,0.028056112224448898,14,0.43379125856517053,False
460,500,0.028056112224448898,14,0.4330358229141001,False
461,500,0.028056112224448898,14,0.4346062312141072,False
462,500,0.028056112224448898,14,0.4158435932231705,False
463,500,0.028056112224448898,14,0.4057904368295846,False
464,500,0.028056112224448898,14,0.43844781844376707,False
465,500,0.028056112224448898,14,0.43966223015563677,False
466,500,0.028056112224448898,14,0.4174486137965305,False
467,500,0.028056112224448898,14,0.4146210086888497,False
468,500,0.028056112224448898,14,0.4332172539304437,False
469,500,0.028056112224448898,14,0.4108931743843733,False
470,500,0.028056112224448898,14,0.4376801343940627,False
471,500,0.028056112224448898,14,0.4171094894198939,False
472,500,0.028056112224448898,14,0.4146854263336616,False
473,500,0.028056112224448898,14,0.4379414273301651,False
474,500,0.028056112224448898,14,0.45811760561901127,False
475,500,0.028056112224448898,14,0.4240445762436353,False
476,500,0.028056112224448898,14,0.41573658484377585,False
477,500,0.028056112224448898,14,0.4343702459506929,False
478,500,0.028056112224448898,14,0.4221277169961156,False
479,500,0.028056112224448898,14,0.42062492563920706,False
480,500,0.028056112224448898,14,0.43155267121647917,False
481,500,0.028056112224448898,14,0.4414467943441102,False
482,500,0.028056112224448898,14,0.42326443008857656,False
483,500,0.028056112224448898,14,0.43668556135204567,False
484,500,0.028056112224448898,14,0.44320154848090226,False
485,500,0.028056112224448898,14,0.43449300024719184,False
486,500,0.028056112224448898,14,0.4283306089074696,False
487,500,0.028056112224448898,14,0.4258519418557157,False
488,500,0.028056112224448898,14,0.4111941806701018,False
489,500,0.028056112224448898,14,0.42919590465623597,False
490,500,0.028056112224448898,14,0.4440441584737977,False
491,500,0.028056112224448898,14,0.387564962255032,False
492,500,0.028056112224448898,14,0.4034113825394162,False
493,500,0.028056112224448898,14,0.4066057455271847,False
494,500,0.028056112224448898,14,0.4352426115811077,False
495,500,0.028056112224448898,14,0.4132280778878024,False
496,500,0.028056112224448898,14,0.44049243047240677,False
497,500,0.028056112224448898,14,0.48078322607683427,False
498,500,0.028056112224448898,14,0.4230285017671742,False
499,500,0.028056112224448898,14,0.4270681830232455,False
500,500,0.028056112224448898,14,0.426702876169607,True
501,500,0.028056112224448898,14,0.4140400686098237,True
502,500,0.028056112224448898,14,0.43740776913426543,True
503,500,0.028056112224448898,14,0.4382330172494334,True
504,500,0.028056112224448898,14,0.4392268827991911,True
505,500,0.028056112224448898,14,0.4282288119495845,True
506,500,0.028056112224448898,14,0.4366767276362058,True
507,500,0.028056112224448898,14,0.39180251770239155,True
508,500,0.028056112224448898,14,0.4201357330890884,True
509,500,0.028056112224448898,14,0.4259614393290214,True
510,500,0.028056112224448898,14,0.4043341565930749,True
511,500,0.028056112224448898,14,0.4313883418718088,True
512,500,0.028056112224448898,14,0.4197784730784397,True
513,500,0.028056112224448898,14,0.4209062595289117,True
514,500,0.028056112224448898,14,0.4429325651476291,True
515,500,0.028056112224448898,14,0.4319910546039219,True
516,500,0.028056112224448898,14,0.43975682145111605,True
517,500,0.028056112224448898,14,0.4322722756690596,True
518,500,0.028056112224448898,14,0.44049219780003385,True
519,500,0.028056112224448898,14,0.4136062144552829,True
520,500,0.028056112224448898,14,0.43554092023461327,True
521,500,0.028056112224448898,14,0.42823947569619886,True
522,500,0.028056112224448898,14,0.4325943342337755,True
523,500,0.028056112224448898,14,0.4211281957059365,True
524,500,0.028056112224448898,14,0.4267244268502379,True
525,500,0.028056112224448898,14,0.4162796227184746,True
526,500,0.028056112224448898,14,0.42463123148553883,True
527,500,0.028056112224448898,14,0.44147836997001483,True
528,500,0.028056112224448898,14,0.4418966938303478,True
529,500,0.028056112224448898,14,0.43078493899050857,True
530,500,0.028056112224448898,14,0.4153570960758944,True
531,500,0.028056112224448898,14,0.4233492904383573,True
532,500,0.028056112224448898,14,0.4353577652445315,True
533,500,0.028056112224448898,14,0.4447390799805779,True
534,500,0.028056112224448898,14,0.4508472329269364,True
535,500,0.028056112224448898,14,0.42122716607558575,True
536,500,0.028056112224448898,14,0.40422980814084647,True
537,500,0.028056112224448898,14,0.42093995444309024,True
