,size,avg,pc,cl,count_p,count_c,slope
813,879.0,34.9032992036405,0.4,0.15110602086672587,9654.0,5844.0,0.43347543106837705
814,879.0,34.95108077360637,0.6,0.16229360712348215,6719.0,8779.0,0.4292307833134267
815,879.0,35.044368600682596,0.8,0.1723981517978098,3934.0,11564.0,0.43548667636149246
816,879.0,35.073947667804326,0.85,0.18277374009636252,3175.0,12323.0,0.4234181958896607
817,879.0,35.135381114903296,0.9,0.19850078826096823,2439.0,13059.0,0.4125020795882783
818,879.0,35.20136518771331,0.95,0.2210155323692775,1740.0,13758.0,0.33049174961999706
819,879.0,35.262798634812285,1.0,0.28495269776576543,1019.0,14479.0,0.19933131180254812
820,515.0,54.733980582524275,0.0,0.18556393610273877,14094.0,0.0,0.4594693360211687
821,515.0,53.86407766990291,0.2,0.24355142419493764,11341.0,2753.0,0.44969836822897
822,515.0,53.47961165048544,0.4,0.26018479705599423,8806.0,5288.0,0.4410325517883515
823,515.0,53.615533980582526,0.6,0.2452786533637998,6155.0,7939.0,0.44863717209478915
824,515.0,54.17864077669903,0.8,0.22245567800860575,3487.0,10607.0,0.45625196217394437
825,515.0,54.337864077669906,0.85,0.2387321091737683,2825.0,11269.0,0.46279395215186875
826,515.0,54.55145631067961,0.9,0.2688726759987519,2206.0,11888.0,0.4528518172836433
827,515.0,54.601941747572816,0.95,0.33132980432109216,1591.0,12503.0,0.41195995056739704
828,515.0,54.72621359223301,1.0,0.5163100710739312,968.0,13126.0,0.12124014529803318
829,208.0,19.03846153846154,0.0,0.171287682160041,1980.0,0.0,0.42294860442814786
830,208.0,18.778846153846153,0.2,0.23825895631653912,1612.0,368.0,0.4172887374905029
831,208.0,18.64423076923077,0.4,0.24726348811481974,1272.0,708.0,0.4124683480668098
832,208.0,18.76923076923077,0.6,0.27394423400871076,964.0,1016.0,0.4117608810557748
833,208.0,18.75,0.8,0.28528122447893656,616.0,1364.0,0.3851596028268032
834,208.0,18.932692307692307,0.85,0.3229943560762684,507.0,1473.0,0.390984390086586
835,208.0,18.91346153846154,0.9,0.330926553315125,441.0,1539.0,0.324950398431097
836,208.0,19.0,0.95,0.3868054604035057,339.0,1641.0,0.24314031060216812
837,208.0,19.028846153846153,1.0,0.477083523109316,265.0,1715.0,0.08494949430393518
838,428.0,11.83177570093458,0.0,0.08774483429202495,2532.0,0.0,0.3586296901573401
839,428.0,11.785046728971963,0.2,0.13963954199795717,2107.0,425.0,0.3482535373580108
840,428.0,11.766355140186915,0.4,0.20485757937756463,1709.0,823.0,0.3296397464793823
841,428.0,11.766355140186915,0.6,0.2449900332171913,1283.0,1249.0,0.31100936730994383
842,428.0,11.80841121495327,0.8,0.3115481023028052,868.0,1664.0,0.2315382276879022
843,428.0,11.794392523364486,0.85,0.32914200371386426,750.0,1782.0,0.21969467474378299
844,428.0,11.80373831775701,0.9,0.34128462258521447,643.0,1889.0,0.18181928629414396
845,428.0,11.817757009345794,0.95,0.37448242643770746,552.0,1980.0,0.10944509088189647
846,428.0,11.817757009345794,1.0,0.4118576847505397,443.0,2089.0,0.06256909707781491
847,435.0,36.34022988505747,0.0,0.1569734184565033,7904.0,0.0,0.4545139463630529
