,size,avg,pr,slope
1447,106.0,12.0,0.5,0.3951297026020351
1448,106.0,12.0,0.6000000000000001,0.42198252122022845
1449,106.0,12.0,0.7000000000000001,0.45311595303924224
1450,106.0,12.0,0.8,0.4296791523297854
1451,106.0,12.0,0.9,0.45915260679420894
1452,106.0,12.0,1.0,0.4452868427126958
1453,906.0,42.0,0.0,0.013964869356789835
1454,906.0,42.0,0.1,0.11041826108384467
1455,906.0,42.0,0.2,0.204058451099942
1456,906.0,42.0,0.30000000000000004,0.29671537623227856
1457,906.0,42.0,0.4,0.3933745464175799
1458,906.0,42.0,0.5,0.4659304568315017
1459,906.0,42.0,0.6000000000000001,0.48331628708678087
1460,906.0,42.0,0.7000000000000001,0.4798415275374768
1461,906.0,42.0,0.8,0.4810327743644952
1462,906.0,42.0,0.9,0.4882785914663593
1463,906.0,42.0,1.0,0.4907565545562115
1464,885.0,36.0,0.0,0.01316788935120585
1465,885.0,36.0,0.1,0.10591177844285884
1466,885.0,36.0,0.2,0.19183107358409698
1467,885.0,36.0,0.30000000000000004,0.29096944394692603
1468,885.0,36.0,0.4,0.3942761396589177
1469,885.0,36.0,0.5,0.45685781353281885
1470,885.0,36.0,0.6000000000000001,0.4833165529058035
1471,885.0,36.0,0.7000000000000001,0.48764478559462604
1472,885.0,36.0,0.8,0.47821296768270455
1473,885.0,36.0,0.9,0.48464041181993156
1474,885.0,36.0,1.0,0.4827513985932662
1475,252.0,36.0,0.0,0.03572324092735708
1476,252.0,36.0,0.1,0.1447047124704715
1477,252.0,36.0,0.2,0.23839796342646843
1478,252.0,36.0,0.30000000000000004,0.3347234798924496
1479,252.0,36.0,0.4,0.4374709607601844
1480,252.0,36.0,0.5,0.4886862995966611
1481,252.0,36.0,0.6000000000000001,0.4921510945139221
1482,252.0,36.0,0.7000000000000001,0.48861531908530315
1483,252.0,36.0,0.8,0.4896808961449869
1484,252.0,36.0,0.9,0.48680370771499126
1485,252.0,36.0,1.0,0.4899334539482383
1486,779.0,54.0,0.0,0.01285068861218921
1487,779.0,54.0,0.1,0.11491141139727645
1488,779.0,54.0,0.2,0.21807607115562164
1489,779.0,54.0,0.30000000000000004,0.32293754254421714
1490,779.0,54.0,0.4,0.4158419195183721
1491,779.0,54.0,0.5,0.48138823087627847
1492,779.0,54.0,0.6000000000000001,0.4953833555100964
1493,779.0,54.0,0.7000000000000001,0.48548478100936954
1494,779.0,54.0,0.8,0.49368864399660317
1495,779.0,54.0,0.9,0.48527064279625814
1496,779.0,54.0,1.0,0.49313414991562843
1497,203.0,6.0,0.0,0.008641002158805738
1498,203.0,6.0,0.1,0.06145866485142317
1499,203.0,6.0,0.2,0.11527601121302163
1500,203.0,6.0,0.30000000000000004,0.15133156209576143
1501,203.0,6.0,0.4,0.186105406194265
1502,203.0,6.0,0.5,0.22154922870448127
1503,203.0,6.0,0.6000000000000001,0.2505259622589352
1504,203.0,6.0,0.7000000000000001,0.2677001952302893
1505,203.0,6.0,0.8,0.2538682886943852
1506,203.0,6.0,0.9,0.25397576010574174
1507,203.0,6.0,1.0,0.2677478858443842
1508,166.0,8.0,0.0,0.018039022908772417
1509,166.0,8.0,0.1,0.06737286330446064
1510,166.0,8.0,0.2,0.154117238857937
1511,166.0,8.0,0.30000000000000004,0.1882605686083382
1512,166.0,8.0,0.4,0.23498035039336734
1513,166.0,8.0,0.5,0.26498042086321155
1514,166.0,8.0,0.6000000000000001,0.32119511067358036
1515,166.0,8.0,0.7000000000000001,0.3512055399199734
1516,166.0,8.0,0.8,0.3482985172988423
1517,166.0,8.0,0.9,0.3553150557829893
1518,166.0,8.0,1.0,0.34005580576824135
1519,178.0,16.0,0.0,0.01955565126664087
1520,178.0,16.0,0.1,0.09841090360999147
1521,178.0,16.0,0.2,0.20038001235581349
1522,178.0,16.0,0.30000000000000004,0.2958387001867144
1523,178.0,16.0,0.4,0.34532668296089775
1524,178.0,16.0,0.5,0.4250412913818452
1525,178.0,16.0,0.6000000000000001,0.4557307211243131
1526,178.0,16.0,0.7000000000000001,0.4585020362144359
1527,178.0,16.0,0.8,0.46647546172959037
1528,178.0,16.0,0.9,0.46682687629438446
1529,178.0,16.0,1.0,0.465986628563501
1530,322.0,12.0,0.0,0.011605524841009187
1531,322.0,12.0,0.1,0.0855524281758977
1532,322.0,12.0,0.2,0.1575085564123505
1533,322.0,12.0,0.30000000000000004,0.2166487005733778
1534,322.0,12.0,0.4,0.28567848931417295
1535,322.0,12.0,0.5,0.31903849438168863
1536,322.0,12.0,0.6000000000000001,0.39474681649730303
1537,322.0,12.0,0.7000000000000001,0.42458642727312845
1538,322.0,12.0,0.8,0.4297495371550878
1539,322.0,12.0,0.9,0.4240300880587272
1540,322.0,12.0,1.0,0.4221133733039804
1541,350.0,30.0,0.0,0.0196237472231957
1542,350.0,30.0,0.1,0.11193272937304714
1543,350.0,30.0,0.2,0.21260838366803342
1544,350.0,30.0,0.30000000000000004,0.30318793849928494
1545,350.0,30.0,0.4,0.39577099574985464
1546,350.0,30.0,0.5,0.4702702464530303
1547,350.0,30.0,0.6000000000000001,0.47233645616279674
1548,350.0,30.0,0.7000000000000001,0.48754128599245056
1549,350.0,30.0,0.8,0.47812114150385865
1550,350.0,30.0,0.9,0.48080268652699454
1551,350.0,30.0,1.0,0.47936047845024177
1552,681.0,52.0,0.0,0.016613111790229933
1553,681.0,52.0,0.1,0.11831175304195399
1554,681.0,52.0,0.2,0.2113029943757295
1555,681.0,52.0,0.30000000000000004,0.31070061606070876
1556,681.0,52.0,0.4,0.4228806654570019
1557,681.0,52.0,0.5,0.480972353433134
1558,681.0,52.0,0.6000000000000001,0.49487892616339246
1559,681.0,52.0,0.7000000000000001,0.5036074781202637
1560,681.0,52.0,0.8,0.492035646700688
1561,681.0,52.0,0.9,0.49098680597614897
1562,681.0,52.0,1.0,0.4937763954221824
1563,643.0,46.0,0.0,0.01593698040687363
1564,643.0,46.0,0.1,0.11993127790604581
1565,643.0,46.0,0.2,0.22023559136513776
1566,643.0,46.0,0.30000000000000004,0.3221220368423162
1567,643.0,46.0,0.4,0.4030235045916262
1568,643.0,46.0,0.5,0.4791349741858856
1569,643.0,46.0,0.6000000000000001,0.4851762347431152
1570,643.0,46.0,0.7000000000000001,0.49029817254566666
1571,643.0,46.0,0.8,0.49333008306204607
1572,643.0,46.0,0.9,0.4936573695044474
1573,643.0,46.0,1.0,0.4934557039399302
1574,787.0,42.0,0.0,0.014639183935504854
1575,787.0,42.0,0.1,0.1118543648526987
1576,787.0,42.0,0.2,0.20923395842841627
1577,787.0,42.0,0.30000000000000004,0.29678239790477234
1578,787.0,42.0,0.4,0.39560382534745886
1579,787.0,42.0,0.5,0.4734884994832573
1580,787.0,42.0,0.6000000000000001,0.4876005473778159
1581,787.0,42.0,0.7000000000000001,0.491192735254257
1582,787.0,42.0,0.8,0.48895967469694346
1583,787.0,42.0,0.9,0.49028891188464935
1584,787.0,42.0,1.0,0.4870761691744437
1585,423.0,50.0,0.0,0.026414969401226968
1586,423.0,50.0,0.1,0.1309218903470445
1587,423.0,50.0,0.2,0.23474949480412058
1588,423.0,50.0,0.30000000000000004,0.32632188063715983
1589,423.0,50.0,0.4,0.4383396405210401
1590,423.0,50.0,0.5,0.49035272721854845
1591,423.0,50.0,0.6000000000000001,0.47289375658350596
1592,423.0,50.0,0.7000000000000001,0.4980700260316584
1593,423.0,50.0,0.8,0.49734792966118635
1594,423.0,50.0,0.9,0.49553725636876234
1595,423.0,50.0,1.0,0.49695027103233985
1596,953.0,30.0,0.0,0.009776588392334997
1597,953.0,30.0,0.1,0.09964707804843706
1598,953.0,30.0,0.2,0.1947990663571462
1599,953.0,30.0,0.30000000000000004,0.2756609921540043
1600,953.0,30.0,0.4,0.3746298908188999
1601,953.0,30.0,0.5,0.44481241157702256
1602,953.0,30.0,0.6000000000000001,0.4775418098133276
1603,953.0,30.0,0.7000000000000001,0.47827023329354834
1604,953.0,30.0,0.8,0.47535983440472374
1605,953.0,30.0,0.9,0.4825811400538325
1606,953.0,30.0,1.0,0.4799424011446061
1607,594.0,6.0,0.0,0.00779239167953612
1608,594.0,6.0,0.1,0.04383941995918122
1609,594.0,6.0,0.2,0.09046921822130187
1610,594.0,6.0,0.30000000000000004,0.13961653462668863
1611,594.0,6.0,0.4,0.17448312596878315
1612,594.0,6.0,0.5,0.20503043978333527
1613,594.0,6.0,0.6000000000000001,0.22743299421975186
1614,594.0,6.0,0.7000000000000001,0.242607243949706
1615,594.0,6.0,0.8,0.24883147599928793
1616,594.0,6.0,0.9,0.25040380213995306
1617,594.0,6.0,1.0,0.2587204442784858
1618,503.0,34.0,0.0,0.013382902348706788
1619,503.0,34.0,0.1,0.10899127980585455
1620,503.0,34.0,0.2,0.20635635399410218
1621,503.0,34.0,0.30000000000000004,0.3026641632161356
1622,503.0,34.0,0.4,0.39569691770601073
1623,503.0,34.0,0.5,0.46634955616149
1624,503.0,34.0,0.6000000000000001,0.4758013644624894
1625,503.0,34.0,0.7000000000000001,0.48422910492773436
1626,503.0,34.0,0.8,0.48588830253173276
1627,503.0,34.0,0.9,0.472644418093207
1628,503.0,34.0,1.0,0.49123815746979516
1629,927.0,52.0,0.0,0.013604959528136201
1630,927.0,52.0,0.1,0.11273909451401173
1631,927.0,52.0,0.2,0.20911264048664163
1632,927.0,52.0,0.30000000000000004,0.31095236294892814
1633,927.0,52.0,0.4,0.4049405580274435
1634,927.0,52.0,0.5,0.47511489250385475
1635,927.0,52.0,0.6000000000000001,0.4871895771446176
1636,927.0,52.0,0.7000000000000001,0.49515988297410213
1637,927.0,52.0,0.8,0.49255947517249854
1638,927.0,52.0,0.9,0.4943469971778085
1639,927.0,52.0,1.0,0.4907928133034155
1640,596.0,42.0,0.0,0.015544575165554714
1641,596.0,42.0,0.1,0.11607640982877995
1642,596.0,42.0,0.2,0.2071135432242289
1643,596.0,42.0,0.30000000000000004,0.3081196394170354
1644,596.0,42.0,0.4,0.4198508945568247
1645,596.0,42.0,0.5,0.47998576618378186
1646,596.0,42.0,0.6000000000000001,0.4886141386640073
1647,596.0,42.0,0.7000000000000001,0.4988853450983674
1648,596.0,42.0,0.8,0.48754166949810085
1649,596.0,42.0,0.9,0.4922353066165761
1650,596.0,42.0,1.0,0.4879615722810434
1651,884.0,18.0,0.0,0.009561655657938418
1652,884.0,18.0,0.1,0.0897468064012337
1653,884.0,18.0,0.2,0.1761450631492231
1654,884.0,18.0,0.30000000000000004,0.24780752318056792
1655,884.0,18.0,0.4,0.33770784014019195
1656,884.0,18.0,0.5,0.39776084319951843
1657,884.0,18.0,0.6000000000000001,0.43894359147252465
1658,884.0,18.0,0.7000000000000001,0.45658078014398595
1659,884.0,18.0,0.8,0.4580141189686574
1660,884.0,18.0,0.9,0.45600886198077684
1661,884.0,18.0,1.0,0.46290773710140787
1662,261.0,22.0,0.0,0.01850887892727254
1663,261.0,22.0,0.1,0.11489972148541891
1664,261.0,22.0,0.2,0.2447910926576466
1665,261.0,22.0,0.30000000000000004,0.28935598350483904
1666,261.0,22.0,0.4,0.3698679519967585
1667,261.0,22.0,0.5,0.43810672046239824
1668,261.0,22.0,0.6000000000000001,0.48046126481182194
1669,261.0,22.0,0.7000000000000001,0.46459671330106556
1670,261.0,22.0,0.8,0.47860985520527494
1671,261.0,22.0,0.9,0.47185646428601985
1672,261.0,22.0,1.0,0.4687506054298159
1673,759.0,48.0,0.0,0.01246430255307359
1674,759.0,48.0,0.1,0.11757407341142626
1675,759.0,48.0,0.2,0.213670992378926
1676,759.0,48.0,0.30000000000000004,0.31424262190690694
1677,759.0,48.0,0.4,0.39978638108922543
1678,759.0,48.0,0.5,0.4788451041717006
1679,759.0,48.0,0.6000000000000001,0.48886880143451716
1680,759.0,48.0,0.7000000000000001,0.49304430653452486
1681,759.0,48.0,0.8,0.49719685128668123
1682,759.0,48.0,0.9,0.4914343554309525
1683,759.0,48.0,1.0,0.4932882852402395
1684,587.0,50.0,0.0,0.01808159470816182
1685,587.0,50.0,0.1,0.11844591890003513
1686,587.0,50.0,0.2,0.22230749588242923
1687,587.0,50.0,0.30000000000000004,0.3089518648496182
1688,587.0,50.0,0.4,0.42274321723756414
1689,587.0,50.0,0.5,0.48349952202305363
1690,587.0,50.0,0.6000000000000001,0.48844183861309987
1691,587.0,50.0,0.7000000000000001,0.4866187806216581
1692,587.0,50.0,0.8,0.5005454343004837
1693,587.0,50.0,0.9,0.49488484046444625
1694,587.0,50.0,1.0,0.48953627257946486
1695,323.0,26.0,0.0,0.018153299227420476
1696,323.0,26.0,0.1,0.11707654087298283
1697,323.0,26.0,0.2,0.20344395619744918
1698,323.0,26.0,0.30000000000000004,0.30601229492893905
1699,323.0,26.0,0.4,0.3981171018530022
1700,323.0,26.0,0.5,0.46064385266677077
1701,323.0,26.0,0.6000000000000001,0.48261835212037624
1702,323.0,26.0,0.7000000000000001,0.48879979368667115
1703,323.0,26.0,0.8,0.48487612721198736
1704,323.0,26.0,0.9,0.48377333252802696
1705,323.0,26.0,1.0,0.48218212300808194
1706,620.0,36.0,0.0,0.015987013491955124
1707,620.0,36.0,0.1,0.11443501717753472
1708,620.0,36.0,0.2,0.20582283956364772
1709,620.0,36.0,0.30000000000000004,0.2843776659266085
1710,620.0,36.0,0.4,0.3919758630388747
1711,620.0,36.0,0.5,0.46835766820945113
1712,620.0,36.0,0.6000000000000001,0.4802054201740775
1713,620.0,36.0,0.7000000000000001,0.48112762968351985
1714,620.0,36.0,0.8,0.4919083905445632
1715,620.0,36.0,0.9,0.4855665032039302
1716,620.0,36.0,1.0,0.4874313683074014
1717,108.0,26.0,0.0,0.10305131334018999
1718,108.0,26.0,0.1,0.19552557689308836
1719,108.0,26.0,0.2,0.3145903994975832
1720,108.0,26.0,0.30000000000000004,0.4075497554233082
1721,108.0,26.0,0.4,0.4679861379527373
1722,108.0,26.0,0.5,0.478528008522375
1723,108.0,26.0,0.6000000000000001,0.5038317707020024
1724,108.0,26.0,0.7000000000000001,0.49362221514997306
1725,108.0,26.0,0.8,0.4875004307839908
1726,108.0,26.0,0.9,0.4966363098080645
1727,108.0,26.0,1.0,0.5012071707416268
1728,156.0,44.0,0.0,0.13383496381309498
1729,156.0,44.0,0.1,0.2507015320474021
1730,156.0,44.0,0.2,0.3397418112582398
1731,156.0,44.0,0.30000000000000004,0.43563125751056797
1732,156.0,44.0,0.4,0.49460925584971493
1733,156.0,44.0,0.5,0.5104711200274578
1734,156.0,44.0,0.6000000000000001,0.5103373848308046
1735,156.0,44.0,0.7000000000000001,0.495356897387987
1736,156.0,44.0,0.8,0.5054769973452852
1737,156.0,44.0,0.9,0.5043286557233466
1738,156.0,44.0,1.0,0.49990606152031314
1739,209.0,38.0,0.0,0.05780075617757865
1740,209.0,38.0,0.1,0.16810857516962996
1741,209.0,38.0,0.2,0.2651934577552343
1742,209.0,38.0,0.30000000000000004,0.3685280509206375
1743,209.0,38.0,0.4,0.45312967224674655
1744,209.0,38.0,0.5,0.4929080145949537
1745,209.0,38.0,0.6000000000000001,0.4994960544783481
1746,209.0,38.0,0.7000000000000001,0.4916968476311439
1747,209.0,38.0,0.8,0.5045587206995192
1748,209.0,38.0,0.9,0.5006653248184569
1749,209.0,38.0,1.0,0.49544841639227666
1750,952.0,52.0,0.0,0.013414334945395037
1751,952.0,52.0,0.1,0.10919165146351562
1752,952.0,52.0,0.2,0.20956470054626286
1753,952.0,52.0,0.30000000000000004,0.303199365530337
1754,952.0,52.0,0.4,0.40259961511629666
1755,952.0,52.0,0.5,0.48255940527932434
1756,952.0,52.0,0.6000000000000001,0.4844622946268591
1757,952.0,52.0,0.7000000000000001,0.49339657790575203
1758,952.0,52.0,0.8,0.4917048279325945
1759,952.0,52.0,0.9,0.49266845631295997
1760,952.0,52.0,1.0,0.49192110857767324
1761,208.0,10.0,0.0,0.016752408207470988
1762,208.0,10.0,0.1,0.09888848905439353
1763,208.0,10.0,0.2,0.13336916058016487
1764,208.0,10.0,0.30000000000000004,0.19461209398748164
1765,208.0,10.0,0.4,0.2785241592450966
1766,208.0,10.0,0.5,0.31844510336321263
1767,208.0,10.0,0.6000000000000001,0.3856003510564433
1768,208.0,10.0,0.7000000000000001,0.38366941599608395
1769,208.0,10.0,0.8,0.4054846081604442
1770,208.0,10.0,0.9,0.4011523242535193
1771,208.0,10.0,1.0,0.40085238483579283
1772,743.0,56.0,0.0,0.01462741553693844
1773,743.0,56.0,0.1,0.11871750199291367
1774,743.0,56.0,0.2,0.21276164543024087
1775,743.0,56.0,0.30000000000000004,0.31944612014997176
1776,743.0,56.0,0.4,0.41876047376060727
1777,743.0,56.0,0.5,0.4771485086073362
1778,743.0,56.0,0.6000000000000001,0.490670223480475
1779,743.0,56.0,0.7000000000000001,0.4906556609546463
1780,743.0,56.0,0.8,0.4934571864536513
1781,743.0,56.0,0.9,0.49661937838485953
1782,743.0,56.0,1.0,0.4918777248577528
1783,207.0,8.0,0.0,0.010925021051685985
1784,207.0,8.0,0.1,0.07131572461146964
1785,207.0,8.0,0.2,0.13869198873171695
1786,207.0,8.0,0.30000000000000004,0.17989630146911104
1787,207.0,8.0,0.4,0.2688447202455496
1788,207.0,8.0,0.5,0.30794734986186867
1789,207.0,8.0,0.6000000000000001,0.30483924340497837
1790,207.0,8.0,0.7000000000000001,0.32363176201379085
1791,207.0,8.0,0.8,0.34097836314806235
1792,207.0,8.0,0.9,0.34891712414503906
1793,207.0,8.0,1.0,0.3516337167941152
1794,836.0,18.0,0.0,0.008812905434004526
1795,836.0,18.0,0.1,0.09375872660221155
1796,836.0,18.0,0.2,0.16432388742855225
1797,836.0,18.0,0.30000000000000004,0.25705705313074806
1798,836.0,18.0,0.4,0.3284584470552526
1799,836.0,18.0,0.5,0.3933609327825689
1800,836.0,18.0,0.6000000000000001,0.4498272378614712
1801,836.0,18.0,0.7000000000000001,0.45297920776720896
1802,836.0,18.0,0.8,0.455168729131616
1803,836.0,18.0,0.9,0.4541754827159929
1804,836.0,18.0,1.0,0.463066294209667
1805,384.0,26.0,0.0,0.014597007635127718
1806,384.0,26.0,0.1,0.11529273830999623
1807,384.0,26.0,0.2,0.19306185430916112
1808,384.0,26.0,0.30000000000000004,0.2792328452831447
1809,384.0,26.0,0.4,0.3897639586681244
1810,384.0,26.0,0.5,0.4489650471663028
1811,384.0,26.0,0.6000000000000001,0.4733949523552419
1812,384.0,26.0,0.7000000000000001,0.4847203579279024
1813,384.0,26.0,0.8,0.4879999059829756
1814,384.0,26.0,0.9,0.4797270642652648
1815,384.0,26.0,1.0,0.4829306675035173
1816,563.0,48.0,0.0,0.0202218100411369
1817,563.0,48.0,0.1,0.1201132321096475
1818,563.0,48.0,0.2,0.22767120256116655
1819,563.0,48.0,0.30000000000000004,0.3223632881351276
1820,563.0,48.0,0.4,0.4187011406211056
1821,563.0,48.0,0.5,0.4769152517244719
1822,563.0,48.0,0.6000000000000001,0.48818913960281585
1823,563.0,48.0,0.7000000000000001,0.4952995971125075
1824,563.0,48.0,0.8,0.4924490902675148
1825,563.0,48.0,0.9,0.4889659845613691
1826,563.0,48.0,1.0,0.49618911523822246
1827,126.0,36.0,0.0,0.13787536409807696
1828,126.0,36.0,0.1,0.26207330423244296
1829,126.0,36.0,0.2,0.34051059994743116
1830,126.0,36.0,0.30000000000000004,0.45007868387280403
1831,126.0,36.0,0.4,0.4999423579522162
1832,126.0,36.0,0.5,0.49266442206666233
1833,126.0,36.0,0.6000000000000001,0.5034244821024254
1834,126.0,36.0,0.7000000000000001,0.49850997537545194
1835,126.0,36.0,0.8,0.5044408160164116
1836,126.0,36.0,0.9,0.48601951175577607
1837,126.0,36.0,1.0,0.5041153122176529
1838,314.0,14.0,0.0,0.012464341084199054
1839,314.0,14.0,0.1,0.08246829033776493
1840,314.0,14.0,0.2,0.1733374476248321
1841,314.0,14.0,0.30000000000000004,0.2382241144306641
1842,314.0,14.0,0.4,0.2909997807844481
1843,314.0,14.0,0.5,0.3783591831033515
1844,314.0,14.0,0.6000000000000001,0.4339077216225027
1845,314.0,14.0,0.7000000000000001,0.4438548879468921
1846,314.0,14.0,0.8,0.4402147380742873
1847,314.0,14.0,0.9,0.4465564554762834
1848,314.0,14.0,1.0,0.44903110426696313
1849,782.0,46.0,0.0,0.014095294989916393
1850,782.0,46.0,0.1,0.11411277664269888
1851,782.0,46.0,0.2,0.20329775542280326
1852,782.0,46.0,0.30000000000000004,0.315640540438688
1853,782.0,46.0,0.4,0.40427745852311736
1854,782.0,46.0,0.5,0.47719648245812707
1855,782.0,46.0,0.6000000000000001,0.48705854759712375
1856,782.0,46.0,0.7000000000000001,0.4895214139725617
1857,782.0,46.0,0.8,0.4917856442586973
1858,782.0,46.0,0.9,0.4922668886417285
1859,782.0,46.0,1.0,0.49075263070056785
1860,721.0,10.0,0.0,0.007679291223393142
1861,721.0,10.0,0.1,0.07064240939731106
1862,721.0,10.0,0.2,0.11593298860325667
1863,721.0,10.0,0.30000000000000004,0.1993379101019318
1864,721.0,10.0,0.4,0.24861305242326806
1865,721.0,10.0,0.5,0.3069798372945047
1866,721.0,10.0,0.6000000000000001,0.364098505733222
1867,721.0,10.0,0.7000000000000001,0.36536463176159656
1868,721.0,10.0,0.8,0.39260050152706594
1869,721.0,10.0,0.9,0.38852893312354386
1870,721.0,10.0,1.0,0.3889192014242236
1871,444.0,20.0,0.0,0.010602098701907424
1872,444.0,20.0,0.1,0.09210608285224943
1873,444.0,20.0,0.2,0.18810692424689754
1874,444.0,20.0,0.30000000000000004,0.2664989192470667
1875,444.0,20.0,0.4,0.34485627312634204
1876,444.0,20.0,0.5,0.4179023879909349
1877,444.0,20.0,0.6000000000000001,0.4522513329155495
1878,444.0,20.0,0.7000000000000001,0.47010648517068504
1879,444.0,20.0,0.8,0.4658764005082703
1880,444.0,20.0,0.9,0.46903301004524706
1881,444.0,20.0,1.0,0.47866715474040333
1882,357.0,16.0,0.0,0.013067435340071334
1883,357.0,16.0,0.1,0.1001990257561
1884,357.0,16.0,0.2,0.17876692869526584
1885,357.0,16.0,0.30000000000000004,0.2614015831585349
1886,357.0,16.0,0.4,0.34603082608731456
1887,357.0,16.0,0.5,0.3771187158365446
1888,357.0,16.0,0.6000000000000001,0.4343169922588971
1889,357.0,16.0,0.7000000000000001,0.45708810957237284
1890,357.0,16.0,0.8,0.44979560315502215
1891,357.0,16.0,0.9,0.4641024883747211
1892,357.0,16.0,1.0,0.46243148150801056
1893,993.0,16.0,0.0,0.00856890405605264
1894,993.0,16.0,0.1,0.09143080417645598
1895,993.0,16.0,0.2,0.15468284494964615
1896,993.0,16.0,0.30000000000000004,0.23089886893617165
1897,993.0,16.0,0.4,0.32281052884898176
1898,993.0,16.0,0.5,0.38657317567276506
1899,993.0,16.0,0.6000000000000001,0.42675587329703396
1900,993.0,16.0,0.7000000000000001,0.4441270253854263
1901,993.0,16.0,0.8,0.45074985452215843
1902,993.0,16.0,0.9,0.44690877822060304
1903,993.0,16.0,1.0,0.447554515629306
1904,923.0,30.0,0.0,0.010261493664520985
1905,923.0,30.0,0.1,0.09923645038249347
1906,923.0,30.0,0.2,0.19293012184041974
1907,923.0,30.0,0.30000000000000004,0.2822967611462284
1908,923.0,30.0,0.4,0.36275050642435563
1909,923.0,30.0,0.5,0.4461859411940168
1910,923.0,30.0,0.6000000000000001,0.4760571267590744
1911,923.0,30.0,0.7000000000000001,0.4784198565045824
1912,923.0,30.0,0.8,0.4821360485869034
1913,923.0,30.0,0.9,0.4815483183573382
1914,923.0,30.0,1.0,0.4807490017469275
1915,325.0,16.0,0.0,0.009161473169989985
1916,325.0,16.0,0.1,0.09875369789488449
1917,325.0,16.0,0.2,0.1871437742346754
1918,325.0,16.0,0.30000000000000004,0.2631254283570325
1919,325.0,16.0,0.4,0.3222619735509101
1920,325.0,16.0,0.5,0.39902769523663906
1921,325.0,16.0,0.6000000000000001,0.4459665595809388
1922,325.0,16.0,0.7000000000000001,0.4555263253341507
1923,325.0,16.0,0.8,0.4610212652596151
1924,325.0,16.0,0.9,0.45368733625725505
1925,325.0,16.0,1.0,0.45416490590207675
1926,237.0,40.0,0.0,0.049549027376903663
1927,237.0,40.0,0.1,0.16333170967223545
1928,237.0,40.0,0.2,0.26633795193356
1929,237.0,40.0,0.30000000000000004,0.3542488492812303
1930,237.0,40.0,0.4,0.4522458529966558
1931,237.0,40.0,0.5,0.489785217228521
1932,237.0,40.0,0.6000000000000001,0.4984049206829842
1933,237.0,40.0,0.7000000000000001,0.4929083303817731
1934,237.0,40.0,0.8,0.4906668999760365
1935,237.0,40.0,0.9,0.49956098273732463
1936,237.0,40.0,1.0,0.5014341747343416
1937,381.0,26.0,0.0,0.01617835939630651
1938,381.0,26.0,0.1,0.09692773068605584
1939,381.0,26.0,0.2,0.19780125016561897
1940,381.0,26.0,0.30000000000000004,0.2880794554571866
1941,381.0,26.0,0.4,0.3637076303240342
1942,381.0,26.0,0.5,0.44664532880708263
1943,381.0,26.0,0.6000000000000001,0.47198563054084663
1944,381.0,26.0,0.7000000000000001,0.47848809188938163
1945,381.0,26.0,0.8,0.4820021734416674
1946,381.0,26.0,0.9,0.4795870526266802
1947,381.0,26.0,1.0,0.4834690881560217
1948,808.0,38.0,0.0,0.010724154514466549
1949,808.0,38.0,0.1,0.11001225076984222
1950,808.0,38.0,0.2,0.20551024651291655
1951,808.0,38.0,0.30000000000000004,0.2888910150066561
1952,808.0,38.0,0.4,0.3912906932882073
1953,808.0,38.0,0.5,0.4634946707286164
1954,808.0,38.0,0.6000000000000001,0.4858813799236047
1955,808.0,38.0,0.7000000000000001,0.4865682033284983
1956,808.0,38.0,0.8,0.48289538365929274
1957,808.0,38.0,0.9,0.487094323203332
1958,808.0,38.0,1.0,0.48602477936247
1959,412.0,48.0,0.0,0.02503803655606488
1960,412.0,48.0,0.1,0.12702256538772488
1961,412.0,48.0,0.2,0.24061300085820583
1962,412.0,48.0,0.30000000000000004,0.3387537134875583
1963,412.0,48.0,0.4,0.4324543000621839
1964,412.0,48.0,0.5,0.48160283181273905
1965,412.0,48.0,0.6000000000000001,0.49179205193491765
1966,412.0,48.0,0.7000000000000001,0.4956384254946714
1967,412.0,48.0,0.8,0.5008642997161321
1968,412.0,48.0,0.9,0.4936422325961109
1969,412.0,48.0,1.0,0.4919201239750441
1970,202.0,20.0,0.0,0.03016592406465113
1971,202.0,20.0,0.1,0.10632812141384362
1972,202.0,20.0,0.2,0.19630620430610263
1973,202.0,20.0,0.30000000000000004,0.2863589110610445
1974,202.0,20.0,0.4,0.4109648753027285
1975,202.0,20.0,0.5,0.45411621305224764
1976,202.0,20.0,0.6000000000000001,0.46608033052350295
1977,202.0,20.0,0.7000000000000001,0.4727665651328383
1978,202.0,20.0,0.8,0.48006463563158486
1979,202.0,20.0,0.9,0.46518507829605227
1980,202.0,20.0,1.0,0.4761815280228635
1981,666.0,12.0,0.0,0.007858828339421964
1982,666.0,12.0,0.1,0.08396928201655374
1983,666.0,12.0,0.2,0.1413912484839112
1984,666.0,12.0,0.30000000000000004,0.21073063498317857
1985,666.0,12.0,0.4,0.29312526495780633
1986,666.0,12.0,0.5,0.340415633647258
1987,666.0,12.0,0.6000000000000001,0.3820904304993727
1988,666.0,12.0,0.7000000000000001,0.4067024144396852
1989,666.0,12.0,0.8,0.41899129797995
1990,666.0,12.0,0.9,0.41742133091009387
1991,666.0,12.0,1.0,0.42393437837060716
1992,361.0,36.0,0.0,0.019119831832005767
1993,361.0,36.0,0.1,0.1258216035892297
1994,361.0,36.0,0.2,0.2226433735800179
1995,361.0,36.0,0.30000000000000004,0.3048183422891141
1996,361.0,36.0,0.4,0.4013590645831089
1997,361.0,36.0,0.5,0.4845516369592314
1998,361.0,36.0,0.6000000000000001,0.49037236148180696
