,size,p,avg,slope
213,643.0,0.07905268290441861,50.98600311041991,0.49474824358872443
214,512.0,0.0908753231653801,46.34375,0.49118946487777393
215,269.0,0.0367066156244423,9.776951672862454,0.32548663906558756
216,593.0,0.07260015393299342,43.21079258010118,0.48992682604660853
217,672.0,0.0723660581307827,48.19047619047619,0.4813393319652988
218,393.0,0.10962053593392598,42.900763358778626,0.48810933078016844
219,998.0,0.03484001093266647,34.37074148296593,0.46941495251738574
220,759.0,0.07991543862206982,60.69038208168643,0.4964078727530448
221,771.0,0.030919484959667086,23.90142671854734,0.46631576582687045
222,133.0,0.16142955423205865,20.721804511278197,0.4697608909386526
223,208.0,0.039291909718932705,8.211538461538462,0.2984804441536232
224,912.0,0.02893156000571983,26.394736842105264,0.4718405429928909
225,516.0,0.06606688626901093,33.76744186046512,0.48517239842096505
226,334.0,0.1403586641676549,46.16766467065868,0.49425737404042563
227,441.0,0.0386711925807991,17.038548752834465,0.4409732151579819
228,316.0,0.13461381071557216,42.88607594936709,0.49039731205402565
229,340.0,0.09702864001835401,33.476470588235294,0.48392931255470895
230,449.0,0.1202283113283213,53.84409799554566,0.4922753086807333
231,319.0,0.11468822265091763,36.55172413793103,0.49307139929331256
232,124.0,0.09128319269871238,11.161290322580646,0.40685749796968373
233,500.0,0.059213409619017374,29.82,0.47024300938066654
234,600.0,0.07734259907322633,46.47666666666667,0.4912837808885867
235,878.0,0.050010749580270526,44.08428246013668,0.48977486154388394
236,111.0,0.2394835985065816,26.63063063063063,0.48838589856092707
237,562.0,0.06287686577338238,35.44128113879004,0.4821289364311241
238,762.0,0.07507468106122428,57.30708661417323,0.49774935804451453
239,232.0,0.1249050454973667,27.92241379310345,0.483353830071058
240,311.0,0.13392822664182116,41.59485530546624,0.49799228423021014
241,713.0,0.08135037086776363,57.750350631136044,0.49116192998544106
242,191.0,0.08948276860064978,17.172774869109947,0.4570783932020368
243,813.0,0.07812977492144249,63.05289052890529,0.49195650186541995
244,673.0,0.02877718149114282,19.417533432392272,0.4450839500896514
245,354.0,0.032552847697428264,11.084745762711865,0.39289644159359377
246,624.0,0.010338512990034094,6.2243589743589745,0.22236035511986682
247,419.0,0.13323288338791692,55.236276849642,0.5031295530259074
248,853.0,0.036432188785353925,31.07385697538101,0.48227966528616556
249,408.0,0.021015795026594796,8.352941176470589,0.26958890899225835
250,540.0,0.07847344403350677,42.67407407407408,0.4958695054412118
251,910.0,0.0286835788285697,26.125274725274725,0.4710488162065952
252,956.0,0.05356883897068415,51.34309623430963,0.48927465397825953
253,816.0,0.025318694473112656,20.401960784313726,0.4614792418770586
254,572.0,0.07959634445105672,45.80769230769231,0.49598800576589464
255,717.0,0.041720941091163886,29.75174337517434,0.4731163287999186
256,162.0,0.16192996484962077,26.037037037037038,0.4800967932088159
257,636.0,0.020249451576205123,12.877358490566039,0.40589315676006565
258,443.0,0.0654945812949626,28.568848758465013,0.4733546689359344
259,255.0,0.09634715324777655,24.384313725490195,0.4769867595837364
260,141.0,0.19908876038684659,28.354609929078013,0.48543792254714707
261,985.0,0.040193817817293045,39.57969543147208,0.48736861961874345
262,585.0,0.06592483083356812,38.25299145299145,0.4825274970537656
263,558.0,0.014967261093963428,8.46236559139785,0.2972538362019939
264,611.0,0.09655710886967792,58.43862520458265,0.48714085490526965
265,619.0,0.038249870495071364,23.861066235864296,0.46612316674741133
266,747.0,0.0567041215650939,42.701472556894245,0.4954234096316781
267,609.0,0.024718310907931848,14.847290640394089,0.4083225552026463
268,137.0,0.2481302179417445,33.2992700729927,0.4913701448648812
269,369.0,0.15352158508897967,56.62330623306233,0.5010620146907523
270,699.0,0.0808056455716695,56.52932761087268,0.4909606913068683
271,853.0,0.03428926161416643,29.516998827667056,0.478898678910479
272,674.0,0.04541049553844714,30.323442136498517,0.480586017675256
273,985.0,0.060218475041451565,59.17157360406091,0.49018811718293004
274,814.0,0.028779534879216827,23.653562653562652,0.4639568020286549
275,485.0,0.05455937649412242,26.544329896907218,0.48021089320247085
276,433.0,0.0838500481905843,36.826789838337184,0.4862428337957847
277,356.0,0.025063709259109508,8.926966292134832,0.3208966985279849
278,372.0,0.08566499949169007,31.118279569892472,0.4884568040512686
279,423.0,0.05124850515739217,21.4468085106383,0.4632819752091817
280,199.0,0.048284384123482085,9.28643216080402,0.34922312480862344
281,436.0,0.04010192336318143,17.81192660550459,0.4564415667605447
282,646.0,0.04364386725601448,27.647058823529413,0.4740962961023296
283,566.0,0.018551734075838103,10.459363957597173,0.21607435943704187
284,181.0,0.08036904932160979,15.138121546961326,0.4416773828953523
285,132.0,0.05939659550986002,8.045454545454545,0.28196628137815605
286,643.0,0.04645748163659353,30.192846034214618,0.48130278829399853
287,175.0,0.05072195474707311,8.868571428571428,0.3303194722355173
288,881.0,0.0520037262093275,45.98183881952327,0.48461637881462527
289,148.0,0.04544443210949152,6.851351351351352,0.14820034527827503
290,838.0,0.04550786925886428,38.20763723150358,0.48200404544426173
291,287.0,0.12489060480183732,35.42857142857143,0.47844730942796876
292,250.0,0.19710542917070734,50.888,0.4959493484776181
293,767.0,0.04044769570092214,30.964797913950456,0.47214108219396433
294,926.0,0.06580104175769956,60.61771058315335,0.49102500772962027
295,844.0,0.05694109820025171,48.191943127962084,0.48652330033685054
296,731.0,0.06920965307824363,50.292749658002734,0.4911610370481167
297,830.0,0.04976017370168366,41.13493975903614,0.490422088080808
298,810.0,0.021358243941523632,17.43456790123457,0.447837778124944
299,797.0,0.0509124509601728,40.51191969887076,0.4860029707737157
300,497.0,0.03538586328874261,17.798792756539235,0.45246527021985256
301,897.0,0.047837491136500015,42.593088071348944,0.4811706192290715
302,523.0,0.05472626255751786,28.75717017208413,0.4772590357653169
303,460.0,0.01601940375944836,7.221739130434782,0.1612688361633911
304,829.0,0.03685821945064695,30.63208685162847,0.479168156117168
305,535.0,0.10538238379633388,55.566355140186914,0.4952215849105567
306,377.0,0.088837577374747,33.3315649867374,0.4861647772356662
307,227.0,0.06253872814232167,14.273127753303966,0.4413181734429088
308,910.0,0.02120377085642523,19.476923076923075,0.4554114070727394
309,135.0,0.3126977780975192,41.98518518518519,0.511408836279071
310,108.0,0.23864350427089923,25.37037037037037,0.49505704921969507
311,828.0,0.06087832941764411,50.70531400966183,0.48669207360515915
312,218.0,0.22172309513086008,47.53211009174312,0.49648790350759536
313,826.0,0.013858802247678697,11.154963680387409,0.3208606781392468
314,724.0,0.06499391676127045,46.806629834254146,0.4966585681982032
315,584.0,0.08731124246469413,50.43493150684932,0.49255107256208025
316,604.0,0.04159221916337423,25.221854304635762,0.4717893516773738
317,831.0,0.010028003206323185,8.536702767749698,0.28503703392086605
318,172.0,0.08715748896386216,15.348837209302326,0.45019521258590445
